GEOID,ALAND,INTPTLAT,INTPTLON
48085030802,4356952,+33.1882683,-096.6255761
48085031313,25503738,+33.0485493,-096.6054046
48085031316,5124487,+32.9986133,-096.6239054
48085031314,15439870,+33.0630387,-096.5542309
48085031310,16244667,+33.0043851,-096.5067861
48085031308,16862875,+33.0358283,-096.5199928
48085031315,14425375,+33.0319048,-096.5866769
48085032011,5019575,+32.9978885,-096.6441237
48085031409,7920510,+33.0670409,-096.6621259
48113000406,6032765,+32.8359733,-096.8529643
48113016520,17415423,+32.7036698,-096.9232763
48113014138,2721022,+32.8970538,-096.9338940
48113014130,3739940,+32.9222447,-096.9448806
48113016521,19156528,+32.6817117,-096.9570148
48113980000,27181248,+32.8875639,-097.0123055
48113018133,8752727,+32.9004200,-096.5635923
48069950300,1133319091,+34.4210182,-102.2562049
48069950200,99165233,+34.5374002,-102.3113137
48069950100,1084089090,+34.6477171,-102.2609299
48071710200,188296720,+29.7607678,-094.8434490
48071710300,210184883,+29.8293089,-094.6200367
48071710401,378748505,+29.7692799,-094.4277679
48071710500,644457185,+29.6525309,-094.5779034
48071710600,5743432,+29.6265459,-094.9440187
48071710100,119174020,+29.8734975,-094.8683004
48081950200,1456281161,+31.8771050,-100.6352358
48081950100,904424759,+31.9177560,-100.3602362
48113013805,626119,+32.9365974,-096.8514403
48113007913,605347,+32.8483155,-096.7671175
48113007912,510363,+32.8615855,-096.7674491
48113014131,912109,+32.9334134,-096.9486751
48113018505,477208,+32.9067088,-096.7138570
48085030524,5380292,+33.2074165,-096.7567186
48085031718,1535945,+32.9920775,-096.7869769
48085030522,5263775,+33.1889512,-096.7590798
48085030517,4079516,+33.1629132,-096.7235583
48113020000,7007467,+32.9770024,-097.0174795
48039660200,18317828,+29.5123348,-095.2371355
48113014206,2892152,+32.8655761,-096.9356781
48091310801,87966707,+29.6722189,-098.3273894
48091310703,74124908,+29.8340967,-098.3877454
48113018135,2943576,+32.8813863,-096.5311475
48355000500,1181017,+27.8019584,-097.4189625
48355002303,1891812,+27.7203986,-097.4087249
48355002301,1983903,+27.7298888,-097.4027987
48355002304,2598309,+27.7094262,-097.4156052
48427950402,397160010,+26.4040898,-098.5998846
48427950401,98615354,+26.2745144,-098.6710525
48427950108,353743344,+26.4704697,-098.7768169
48427950106,11448086,+26.3412724,-098.7597718
48427950107,9416033,+26.3508693,-098.7862860
48427950104,112308091,+26.4602399,-098.8983008
48427950204,65141468,+26.4497330,-098.9611950
48427950105,19751078,+26.4008489,-098.9165236
48427950203,3573546,+26.4137678,-098.9888554
48099980000,576743640,+31.2548802,-097.7667096
48099010603,4892848,+31.1412377,-097.9146034
48099010604,75290269,+31.1855593,-097.9389573
48099010202,129273445,+31.4523806,-097.6780802
48355002400,4113968,+27.7215797,-097.3830639
48141010214,8474157,+31.8662577,-106.5161318
48141010341,78460132,+31.7671264,-106.2035698
48141010344,250880548,+31.7584542,-106.0752564
48141010319,201753613,+31.9119317,-106.0569067
48141010505,39785020,+31.4659808,-106.1543212
48141010502,274410909,+31.5321705,-106.0683344
48141001111,11646587,+31.8278600,-106.5014845
48039661502,63248044,+29.3911279,-095.3134656
48039661501,38864824,+29.4318163,-095.3144690
48121021741,1321495,+33.0233782,-097.0166682
48121021724,3284840,+33.0296960,-097.0484211
48121021753,9011672,+33.0052637,-097.0857860
48121020104,192290418,+33.3335135,-096.8955596
48121020108,25840276,+33.1937660,-096.9199750
48121020113,4246920,+33.1786570,-096.9134385
48121020105,36317182,+33.2531321,-096.9125604
48121021524,1700616,+33.1116425,-096.8588360
48141010343,4063260,+31.6887644,-106.2017058
48039660802,7587296,+29.5397208,-095.3052193
48141010327,1113932,+31.7795728,-106.2945635
48355001000,1453516,+27.7831896,-097.4137849
48039660801,6800738,+29.5554150,-095.3080146
48355000900,1694727,+27.7819474,-097.4279345
48355001100,1779761,+27.7922800,-097.4138184
48121021406,8713038,+33.1545441,-097.1143313
48121020310,64123646,+33.1723214,-097.2329479
48121021748,2872107,+33.0452844,-097.0800992
48121021512,17405387,+33.1149978,-097.0994920
48121021736,806644,+33.0005111,-096.9879614
48355001200,2204436,+27.7817876,-097.4004579
48355002500,2635772,+27.7377422,-097.3775558
48355005900,443829495,+27.7014773,-097.8172236
48355005417,7617983,+27.6405367,-097.3593730
48355006100,12613091,+27.5834918,-097.8067002
48355002703,2972514,+27.7076655,-097.3520623
48141010329,1907843,+31.7752731,-106.2583644
48185180301,827228529,+30.5735592,-096.0230697
48309001200,1609234,+31.5615884,-097.1474667
48309000800,1248285,+31.5423999,-097.1624510
48309000900,2487778,+31.5576062,-097.1723604
48309000700,2572407,+31.5450122,-097.1508287
48309001100,2932233,+31.5685520,-097.1686817
48003950200,5106090,+32.3283625,-102.5538389
48003950100,2623930133,+32.3588234,-102.7169270
48003950400,1252547205,+32.1765480,-102.4688186
48003950300,5186649,+32.3148521,-102.5485167
48309001300,4716654,+31.5737769,-097.1566439
48079950100,2007614621,+33.6084401,-102.8304490
48355001300,1589315,+27.7731524,-097.4104328
48471790600,6076541,+30.7332390,-095.5389335
48355001500,1713217,+27.7634070,-097.4158540
48355001400,2565553,+27.7670345,-097.3949268
48471790800,3007864,+30.7076230,-095.5547372
48471790700,7047571,+30.6988980,-095.5362685
48381020800,3212075,+35.1564761,-101.8559422
48135001300,2937497,+31.8585542,-102.3863370
48135001100,4588499,+31.8374515,-102.4001749
48135001500,3151216,+31.8589794,-102.3683297
48451000200,9698393,+31.5104508,-100.4501576
48451000900,3175903,+31.4525623,-100.4313291
48451000100,9378062,+31.5030754,-100.4717793
48381021300,2695929,+35.1542149,-101.8931301
48381021200,2754823,+35.1689797,-101.8930759
48381021000,1857305,+35.1549446,-101.8732670
48381021500,5458818,+35.1326981,-101.8890411
48451001303,3132646,+31.4299678,-100.4908441
48451001304,2304903,+31.4245050,-100.4734661
48451001500,4603626,+31.4318307,-100.4045385
48205950200,3786647725,+35.8402444,-102.6100473
48355003401,1880293,+27.7134754,-097.3943721
48355001601,1625541,+27.7729632,-097.4306534
48355001602,1516856,+27.7625958,-097.4241197
48355001801,3272466,+27.7470145,-097.4295089
48149970500,684138201,+29.7632753,-097.1150729
48149970200,332489854,+29.9799843,-096.8900498
48149970600,353218036,+29.7331345,-096.8591977
48149970300,37908327,+29.9155200,-096.8852933
48149970700,278290235,+29.9298143,-096.6919983
48149970100,364949357,+30.0698700,-096.7569737
48149970400,409515735,+29.8881081,-096.9874357
48395960500,167559508,+30.9048083,-096.6160946
48395960300,851906695,+31.1474831,-096.4271082
48395960400,592685007,+30.8677877,-096.4943613
48177000600,942870544,+29.3161628,-097.5182902
48177000100,606125283,+29.7218207,-097.2637911
48309001500,5176977,+31.5661702,-097.1162292
48309001400,13498675,+31.5920111,-097.1315553
48355003402,2597723,+27.7024936,-097.4012624
48355003601,6351596,+27.8429224,-097.6006697
48121020109,16187571,+33.1971107,-096.8545373
48395960100,368403185,+31.1218156,-096.6522896
48395960200,235673444,+31.0177152,-096.6589908
48355001802,4502802,+27.7279641,-097.4413690
48121021526,5850080,+33.1646277,-096.8517313
48479001300,1121391,+27.5272234,-099.5095084
48355005102,12471154,+27.8208977,-097.0891932
48355003603,13740419,+27.8156450,-097.5596244
48135001800,3113499,+31.8413848,-102.3475580
48135001700,3658423,+31.8689837,-102.3363373
48135001900,3574434,+31.8363749,-102.3609979
48135001600,3898583,+31.8639504,-102.3547507
48479001502,1106482,+27.5343479,-099.4872858
48479001706,1565280,+27.5427673,-099.4931220
48479001709,4061401,+27.5637643,-099.4867150
48183000501,7057687,+32.5239349,-094.7661372
48183000300,6740327,+32.5240400,-094.7302325
48145000400,11536266,+31.2866205,-096.8924348
48145000700,369687114,+31.0918001,-096.9787379
48145000200,348453942,+31.3006694,-097.1081061
48145000500,298489827,+31.1954531,-097.0770741
48145000300,6298569,+31.3189459,-096.8991170
48159950100,591432901,+33.2139264,-095.2197247
48159950200,17889906,+33.1685947,-095.2151495
48159950300,127247499,+33.0072779,-095.2204634
48381021605,2662703,+35.1574962,-101.9144061
48381021604,2684355,+35.1691458,-101.9291663
48381021603,1155653,+35.1797754,-101.9291835
48157671200,3324057,+29.6046703,-095.5358200
48381021606,2715159,+35.1392933,-101.9109762
48157671300,2540930,+29.6107132,-095.5521489
48157671100,6931372,+29.5936962,-095.5486719
48157670500,5205227,+29.6139674,-095.5188488
48381021802,7748761,+34.9819743,-101.9069029
48093950100,628436169,+32.1103180,-098.5976725
48093950400,715558982,+31.8550383,-098.3741211
48093950300,16104072,+31.9056761,-098.5847547
48093950200,1068671238,+31.9169411,-098.6637063
48355001902,4473272,+27.7209981,-097.4270414
48469000800,335991712,+28.7787803,-096.7560892
48469000700,158418959,+28.7960517,-096.8826450
48469001400,291061691,+28.8432547,-097.1475617
48469001300,521193820,+28.6195075,-097.0548161
48469001700,228204926,+28.6840296,-096.9185137
48469000502,1842648,+28.8276677,-096.9864602
48469000100,1679493,+28.7966232,-097.0048143
48449950800,8396831,+33.1414061,-094.9544690
48449950100,316466620,+33.3348305,-094.9909174
48449950200,174192970,+33.1493192,-095.0799913
48449950400,269633379,+33.1358408,-094.8713158
48449950500,8866179,+33.1658889,-094.9484901
48449950300,265879101,+33.2177092,-094.9555777
48449950700,2801484,+33.1467674,-094.9746712
48449950600,5440986,+33.1661945,-094.9827862
48485010800,1396970,+33.8947558,-098.5201818
48177000500,473557779,+29.4015605,-097.7099819
48177000200,732784413,+29.5336914,-097.4076744
48485010900,1398994,+33.9035146,-098.5255606
48485011100,5287643,+33.9302396,-098.5047051
48177000400,2480080,+29.5102456,-097.4569010
48485011000,3067231,+33.9113715,-098.5150825
48177000300,4886765,+29.5111781,-097.4403577
48479001101,1249369,+27.5271403,-099.4718907
48157671900,2159352,+29.6517302,-095.5867750
48157672100,6430127,+29.6143682,-095.6247232
48157671700,5982658,+29.6098083,-095.5926759
48157671800,12762502,+29.6298687,-095.5592669
48485013100,92535854,+33.9816129,-098.5811297
48135002400,5185555,+31.8846937,-102.3329720
48135002000,6319101,+31.8271343,-102.3887872
48135002300,8697352,+31.8552236,-102.3298696
48135002503,9868387,+31.9054194,-102.3410277
48135002801,45790608,+31.8008492,-102.5225134
48135002700,76230418,+31.8629349,-102.5085068
48135002501,16978141,+31.9289730,-102.3928320
48485011400,6012035,+33.8941656,-098.4645720
48485011300,18608106,+33.9135192,-098.4399000
48485011800,2155531,+33.8612837,-098.5052716
48485011500,31366280,+33.8561750,-098.4552080
48157672400,4206100,+29.6704877,-095.6325331
48485011600,7815392,+33.8613915,-098.4936929
48157672500,2585520,+29.6856439,-095.6547212
48157672200,6136507,+29.6327783,-095.6376918
48439106700,15787696,+32.8457900,-097.4549537
48439110203,5292876,+32.8515773,-097.2818488
48439110102,2955735,+32.8078414,-097.2656644
48439110101,3421979,+32.8292769,-097.2627833
48237950300,15039889,+33.2122295,-098.1648288
48237950100,1460413774,+33.2988863,-098.1569667
48135002900,2549155,+31.8863225,-102.3079052
48135002802,41546709,+31.8273604,-102.4518721
48157672900,47132088,+29.6700035,-095.7080888
48157672800,10653174,+29.6246885,-095.6738315
48099010400,60628880,+31.3861294,-097.6715577
48099010802,9200160,+31.0909458,-097.9070724
48099010701,9039869,+31.1292243,-097.9289613
48485011900,3598093,+33.8770316,-098.5114096
48075950100,1777044284,+34.5349608,-100.2064845
48101950100,2332448562,+34.0919063,-100.2764416
48037010901,16953190,+33.4784635,-094.0800136
48157674502,67178897,+29.4882420,-095.5025890
48157674602,27540548,+29.5337942,-095.6338163
48157671502,1765543,+29.5775814,-095.5696170
48157674604,7539927,+29.5502990,-095.7185835
48037010700,6459400,+33.4578218,-094.0686402
48157673600,8580246,+29.6083142,-095.7283307
48157673500,9918635,+29.6423780,-095.7287185
48485012100,1650674,+33.8645751,-098.5420174
48037010500,3602710,+33.4270440,-094.0560397
48485012000,5261792,+33.8672261,-098.5267698
48037011401,225950916,+33.3611587,-094.2644805
48037011700,428471996,+33.3515555,-094.5970525
48037011402,152767690,+33.3104217,-094.2936010
48037011600,599799235,+33.5838563,-094.6344708
48037011100,59845162,+33.3798985,-094.0871996
48037011200,160431666,+33.5179100,-094.1371098
48037010600,1679572,+33.4362621,-094.0657033
48441012802,6071182,+32.4080675,-099.7876762
48073950100,451527641,+32.0138829,-095.0659998
48073950700,13217216,+31.9425618,-095.2769119
48073950500,23365923,+31.9897945,-095.2921199
48073950400,9834755,+31.9809476,-095.2594115
48073950600,15401878,+31.9568655,-095.2335132
48073950900,29346406,+31.8041275,-095.0905682
48073950200,244000098,+32.0885478,-095.2914122
48073951100,237727059,+31.4936140,-095.0032892
48073951000,486913375,+31.6382857,-095.0750204
48073950300,403236626,+31.9032763,-095.4059770
48037011300,310715402,+33.4767410,-094.2903086
48037010800,7128719,+33.4372229,-094.0868595
48037010100,4449945,+33.4505916,-094.0493126
48029141700,50911206,+29.3220545,-098.3816946
48029141600,3384803,+29.3315404,-098.4391546
48029141402,5804685,+29.3436548,-098.4192492
48029150100,2444783,+29.4044041,-098.5050283
48037010400,13945196,+33.4041305,-094.0751332
48441012801,2178076,+32.4010194,-099.7689883
48029150300,2963520,+29.3882240,-098.5018518
48029150501,1370199,+29.3790793,-098.5256037
48029150502,1338553,+29.3717614,-098.5254764
48029151000,1583849,+29.3625271,-098.5102428
48029150600,1886121,+29.3752717,-098.5104942
48029150400,1418892,+29.3879625,-098.5173523
48029150900,2754409,+29.3624270,-098.4932268
48029150700,2220835,+29.3750575,-098.4959557
48029150800,4300489,+29.3638160,-098.4772692
48117950500,9435972,+34.8136010,-102.3993337
48117950400,3249411,+34.8258148,-102.4026206
48117950300,5729293,+34.8378852,-102.4014424
48037010902,26183416,+33.4572582,-094.1258023
48061012609,1985624,+25.9714208,-097.4781728
48061012612,4341068,+25.9748349,-097.5018468
48061012607,3230090,+25.9479994,-097.4340712
48061012613,3578609,+25.9632271,-097.4956377
48325000200,1142533018,+29.3444703,-099.3118560
48037011000,17729627,+33.4239251,-094.1352026
48325000300,799805915,+29.4747795,-099.0999548
48325000500,456497244,+29.2309559,-099.1152349
48325000800,226075381,+29.1468772,-098.9761249
48027020701,1517331,+31.0981813,-097.3411310
48027020702,3708139,+31.1006990,-097.3522193
48027020500,4463163,+31.1211444,-097.3304656
48027021100,4043072,+31.0854675,-097.3733750
48027021000,3683097,+31.0807808,-097.3560713
48027020900,12710069,+31.0546474,-097.3328749
48493000403,62705504,+29.2694303,-098.2284108
48041000300,9149694,+30.7070076,-096.3864415
48041002002,68689960,+30.6105207,-096.2389247
48041000500,4965014,+30.6820428,-096.3859410
48041001302,2375243,+30.6322259,-096.3136454
48061013003,1522146,+25.9378902,-097.5051859
48041001801,2923236,+30.5898130,-096.2979925
48061012900,2815325,+25.9393401,-097.5152496
48061013002,2578286,+25.9418805,-097.4924185
48061013204,860652,+25.9225017,-097.4346845
48061013205,1574029,+25.9227698,-097.4420535
48061013004,1599980,+25.9278805,-097.5003344
48061013102,3301964,+25.9350165,-097.4587225
48061013106,2934716,+25.9242940,-097.4742780
48061013104,2242776,+25.9394545,-097.4813700
48215021403,3459186,+26.1773857,-098.1782155
48215021803,4033830,+26.2009751,-098.1467060
48215021904,6481482,+26.1955087,-098.1090896
48215021903,4622189,+26.1849991,-098.1077736
48439121608,2948422,+32.7004469,-097.1898786
48439121605,2713175,+32.7473880,-097.1259385
48439121611,3003373,+32.6758812,-097.2110189
48441013600,701675542,+32.3997269,-100.0143087
48441013200,76758536,+32.4874985,-099.8325354
48441011000,2226928,+32.4546584,-099.7319805
48441012900,3207011,+32.4197484,-099.8201917
48441013401,4598316,+32.4237186,-099.7997858
48439121703,1884606,+32.7513919,-097.1152663
48439121702,6943205,+32.7479556,-097.0829986
48441010100,7011434,+32.4703598,-099.7043053
48027020100,365333167,+31.1339177,-097.2309204
48027021602,13010301,+31.0747037,-097.4969317
48027020300,63226352,+31.1447112,-097.4050081
48027020800,31004066,+31.0543550,-097.3031304
48027021400,93945676,+31.0055271,-097.3396609
48027021302,3411137,+31.0678225,-097.3909748
48027023402,383627466,+30.9044780,-097.2971357
48027020600,2583016,+31.1154154,-097.3428233
48027023300,253885715,+31.0002918,-097.7953968
48027022402,6981202,+31.0380332,-097.6836824
48027021800,61995701,+31.0573025,-097.5782512
48027021203,15240653,+31.0790633,-097.4082876
48027021500,60762803,+31.0147032,-097.4507682
48027021303,20434437,+31.0508219,-097.3732114
48027022000,51085329,+31.1113790,-097.6405753
48027021601,12937008,+31.0620719,-097.4887008
48027021700,21697473,+31.0952942,-097.4861527
48027022801,1126550,+31.1304709,-097.7295046
48441010400,1658310,+32.4743688,-099.7486056
48441011200,1898562,+32.4555848,-099.7493797
48441010500,1525068,+32.4744604,-099.7668545
48441010700,1669819,+32.4655403,-099.7489471
48441011300,2749892,+32.4566337,-099.7715400
48441010300,2972309,+32.4835952,-099.7525543
48441010600,2335658,+32.4658221,-099.7696788
48441010800,2372586,+32.4657304,-099.7285941
48441010200,4146801,+32.4810093,-099.7294294
48441010900,9938746,+32.4480121,-099.7031198
48041000700,1762236,+30.6689040,-096.3647891
48041000800,4218639,+30.6594966,-096.3558138
48041000604,4512615,+30.6527122,-096.3844611
48041000400,4671624,+30.6825262,-096.3545283
48041000603,5171757,+30.6676875,-096.3886579
48439114102,17681617,+32.8687111,-097.4690662
48439110401,5697244,+32.8122922,-097.4342858
48439103601,2043175,+32.7261058,-097.2474764
48439113404,3407859,+32.8313603,-097.1760128
48441011400,3609941,+32.4421214,-099.7789781
48061013207,3884482,+25.9305944,-097.4202966
